station,target_date,issue_date,pull_seq,lead_days,min_temp_c,avg_temp_c,max_temp_c,precip_mm,pressure_hpa,wind_kmh,source,v4_point_c,v4_lower_c,v4_upper_c
Krakow_Centrum,2026-08-14,2026-08-13,3,1,14.8,21.9,27.6,0,998.7,14,prognoza,,,
Krakow_Centrum,2026-08-15,2026-08-13,3,2,16.3,25.8,34.4,0,992.2,11.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-13,3,3,21.6,28.9,36.5,0,987.9,14.2,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-13,3,4,19.5,21.6,24.9,5.8,986.5,14.2,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-13,3,5,15.9,20.2,24.5,0.6,987.4,18,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-13,3,6,16.7,21.5,27.6,1.2,986.6,16.3,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-13,3,7,20.2,26.4,32.9,1.2,987,15.5,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-13,3,8,21.2,26.7,32.6,0.6,986.7,9.6,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-13,3,9,21.7,25.3,28.7,0,987.8,24.1,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-13,3,10,18.8,23.9,29.8,0,991.4,10.4,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-13,3,11,20.3,24.8,30.5,1.8,986.5,16,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-13,3,12,17.9,20.8,23.6,0,993.3,13.2,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-13,3,13,15.5,19.5,24.7,0,996,8.4,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-13,3,14,16,22.6,29.5,0,988.8,17.4,prognoza,,,
Krakow_Centrum,2026-08-14,,,,,,23,,1028,17,web_szukaj_przyblizone_ok14:00,,,
Krakow_Centrum,2026-08-14,2026-08-13,4,1,14.8,21.9,27.6,0,1023.9,13.3,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-15,2026-08-13,4,2,16.3,25.8,34.4,0,1017,13,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-16,2026-08-13,4,3,21.6,28.9,36.5,0,1012.3,18.4,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-17,2026-08-13,4,4,19.5,21.6,24.9,5.8,1011.4,14.2,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-18,2026-08-13,4,5,15.9,20.2,24.5,0.6,1012.4,18,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-19,2026-08-13,4,6,16.7,21.5,27.6,1.2,1011.6,16.3,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-20,2026-08-13,4,7,20.2,26.4,32.9,1.2,1011.5,15.5,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-21,2026-08-13,4,8,21.2,26.7,32.6,0.6,1011.2,9.6,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-22,2026-08-13,4,9,21.7,25.3,28.7,0,1012.4,24.1,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-23,2026-08-13,4,10,18.8,23.9,29.8,0,1016.3,10.4,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-24,2026-08-13,4,11,20.3,24.8,30.5,1.8,1011.1,16,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-25,2026-08-13,4,12,17.9,20.8,23.6,0,1018.5,13.2,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-26,2026-08-13,4,13,15.5,19.5,24.7,0,1021.3,8.4,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-27,2026-08-13,4,14,16,22.6,29.5,0,1013.7,17.4,prognoza_po_naprawie_cisnienia,,,
Krakow_Centrum,2026-08-14,2026-08-13,5,1,14.8,22,27.7,0,1023.8,13.3,prognoza,,,
Krakow_Centrum,2026-08-15,2026-08-13,5,2,16.4,25.8,34.4,0,1017,11.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-13,5,3,21.5,29.3,36.6,0,1011.9,15.5,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-13,5,4,20,22.6,26.7,3.9,1010.9,11.2,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-13,5,5,16.3,19.6,24.1,4.9,1010.8,16.3,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-13,5,6,16.1,21.6,26.4,1.2,1008.6,19.6,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-13,5,7,18.6,25.5,32.9,4.2,1011.6,15.5,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-13,5,8,21.2,26.7,32.6,0.6,1011.2,9.6,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-13,5,9,21.7,25.3,28.7,0,1012.4,24.1,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-13,5,10,18.8,23.9,29.8,0,1016.3,10.4,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-13,5,11,20.3,24.8,30.5,1.8,1011.1,16,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-13,5,12,17.9,20.8,23.6,0,1018.5,13.2,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-13,5,13,15.5,19.5,24.7,0,1021.3,8.4,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-13,5,14,16,22.6,29.5,0,1013.7,17.4,prognoza,,,
Krakow_Centrum,2026-08-14,2026-08-13,6,1,14.8,22,27.7,0,1023.8,13.3,prognoza,,,
Krakow_Centrum,2026-08-15,2026-08-13,6,2,16.4,25.8,34.4,0,1017,11.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-13,6,3,21.5,29.3,36.6,0,1011.9,15.5,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-13,6,4,17.6,21.7,26.7,11.8,1010.5,14.5,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-13,6,5,16,19.1,22.8,4.9,1010.5,14.3,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-13,6,6,16.6,19.7,23.3,2.1,1006.3,23.4,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-13,6,7,16.4,20.9,25.7,0,1012,18.6,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-13,6,8,18.5,22.5,27.3,0.6,1012.3,12.7,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-13,6,9,16.3,18.4,20.9,22.8,1012,9.6,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-13,6,10,14.6,17.9,22.9,0,1019.1,12.6,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-13,6,11,12.7,18.6,24.7,0,1021.8,8.1,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-13,6,12,16.1,21.7,29,0,1010.8,17,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-13,6,13,19.2,21.9,24.8,1.2,1007.3,25.6,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-13,6,14,15.7,17.9,20.2,0.6,1015.3,13.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-14,1,2,21.2,29.3,36.8,0,1012.1,25.9,prognoza,,,
Krakow_Centrum,2026-08-15,2026-08-14,2,1,15.5,25.3,33.9,0,1017.2,13.3,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-14,2,2,21.2,29.3,36.5,0,1012.4,23,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-14,2,3,18.3,22.9,26.9,9.9,1010.2,14.4,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-14,2,4,15.3,18.5,22,13.8,1010.8,17.2,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-14,2,5,14,19.7,24.8,0,1012.5,10.8,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-14,2,6,19.8,24.8,32.3,5.1,1011,13.3,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-14,2,7,20.6,23.5,28.7,12.9,1012.4,9.5,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-14,2,8,18.4,20.9,22.2,17.7,1017.1,6.4,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-14,2,9,17.3,20.4,24.5,0.6,1021.1,6.1,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-14,2,10,16.7,20.1,25.2,0,1021.2,10.7,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-14,2,11,15.3,18.5,23.4,0,1022.2,7.9,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-14,2,12,13.8,18.2,24,0,1018.5,15.1,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-14,2,13,13.8,18.3,23.4,0,1016,12.2,prognoza,,,
Krakow_Centrum,2026-08-28,2026-08-14,2,14,16.6,22.2,28.8,2.7,1011.9,12.2,prognoza,,,
Krakow_Centrum,2026-08-15,2026-08-14,3,1,15.5,25.5,34.2,0,1017,11.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-14,3,2,21.3,29.3,37,0,1012.2,27,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-14,3,3,18.2,23.6,27.5,3,1010.3,16.9,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-14,3,4,15.9,18.6,22.3,3.3,1009.9,16.8,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-14,3,5,14.9,20,23.8,0.6,1009.1,20.3,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-14,3,6,17,23.1,29.9,4.8,1009.1,7,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-14,3,7,19.2,23.1,28.7,11.1,1011.1,9.5,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-14,3,8,18.4,20.9,22.2,17.7,1017.1,6.4,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-14,3,9,17.3,20.4,24.5,0.6,1021.1,6.1,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-14,3,10,16.7,20.1,25.2,0,1021.2,10.7,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-14,3,11,15.3,18.5,23.4,0,1022.2,7.9,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-14,3,12,13.8,18.2,24,0,1018.5,15.1,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-14,3,13,13.8,18.3,23.4,0,1016,12.2,prognoza,,,
Krakow_Centrum,2026-08-28,2026-08-14,3,14,16.6,22.2,28.8,2.7,1011.9,12.2,prognoza,,,
Krakow_Centrum,2026-08-15,,,,,,31.3,0,1014,3,IMGW_real_15:00,,,
Krakow_Centrum,2026-08-16,2026-08-15,1,1,15,,27.8,,,,AccuWeather_prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-15,1,2,14.4,,27.2,,,,AccuWeather_prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-15,1,3,15,,27.8,,,,AccuWeather_prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-15,1,1,21.3,29.1,36.7,0,1012.3,29.5,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-15,1,2,20.8,25,30.8,6.9,1009.5,11.9,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-15,1,3,15,17.9,20.4,50.4,1008.1,24.5,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-15,1,4,13.9,18.1,22.1,1.2,1009.8,17.3,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-15,1,5,16.7,22.3,29.1,7.2,1008.8,7.7,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-15,1,6,18.5,20.8,23.6,17.1,1007.7,14.8,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-15,1,7,17.3,19.9,23.7,0.6,1015.6,16.4,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-15,1,8,13.9,17.4,20.3,4.8,1021,6.3,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-15,1,9,13,17.1,22.5,0,1024.4,9.6,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-15,1,10,13.2,18,23.2,0,1020.8,11.4,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-15,1,11,16.6,19.4,23.1,4.8,1016.3,9,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-15,1,12,17.2,20.6,25.2,0,1012.9,9.3,prognoza,,,
Krakow_Centrum,2026-08-28,2026-08-15,1,13,18,23.1,30.2,0.6,1005.1,11.1,prognoza,,,
Krakow_Centrum,2026-08-29,2026-08-15,1,14,17.2,20.1,22.8,0,1005.6,20.4,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-16,1,0,20.1,28.2,35.8,0,1012.6,24.5,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-17,2026-08-16,1,1,20.2,23.4,27.7,12.1,1009.8,18,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-18,2026-08-16,1,2,14.3,17.4,20.3,10.8,1008.5,19.4,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-19,2026-08-16,1,3,12.2,19.1,25,0,1010.5,17.1,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-20,2026-08-16,1,4,19.7,23.9,29.3,3,1009.2,10.2,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-21,2026-08-16,1,5,18,21.7,27.5,9.6,1010.3,11.7,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-22,2026-08-16,1,6,16.8,19.4,23.2,0.6,1015.6,16.4,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-23,2026-08-16,1,7,13.4,16.9,19.8,4.8,1021,6.3,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-24,2026-08-16,1,8,12.5,16.6,22,0,1024.4,9.6,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-25,2026-08-16,1,9,12.7,17.5,22.7,0,1020.8,11.4,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-26,2026-08-16,1,10,16.1,18.9,22.6,4.8,1016.3,9,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-27,2026-08-16,1,11,16.7,20.1,24.7,0,1012.9,9.3,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-28,2026-08-16,1,12,17.5,22.6,29.7,0.6,1005.1,11.1,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-29,2026-08-16,1,13,16.7,19.6,22.3,0,1005.6,20.4,prognoza_brak_historii_V4_niedostepny,,,
Krakow_Centrum,2026-08-16,2026-08-16,2,0,20.7,28.8,36.4,0,1012.6,24.5,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-16,2,1,20.8,24,28.3,12.1,1009.8,18,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-16,2,2,14.9,18,20.9,10.8,1008.5,19.4,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-16,2,3,12.8,19.7,25.6,0,1010.5,17.1,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-16,2,4,20.3,24.5,29.9,3,1009.2,10.2,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-16,2,5,18.6,22.3,28.1,9.6,1010.3,11.7,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-16,2,6,17.4,20,23.8,0.6,1015.6,16.4,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-16,2,7,14,17.5,20.4,4.8,1021,6.3,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-16,2,8,13.1,17.2,22.6,0,1024.4,9.6,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-16,2,9,13.3,18.1,23.3,0,1020.8,11.4,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-16,2,10,16.7,19.5,23.2,4.8,1016.3,9,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-16,2,11,17.3,20.7,25.3,0,1012.9,9.3,prognoza,,,
Krakow_Centrum,2026-08-28,2026-08-16,2,12,18.1,23.2,30.3,0.6,1005.1,11.1,prognoza,,,
Krakow_Centrum,2026-08-29,2026-08-16,2,13,17.3,20.2,22.9,0,1005.6,20.4,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-16,3,0,20.2,28.4,36.2,0,1012.8,24.1,prognoza,,,
Krakow_Centrum,2026-08-17,2026-08-16,3,1,20.7,24.5,29.8,33.3,1009.6,16.2,prognoza,,,
Krakow_Centrum,2026-08-18,2026-08-16,3,2,15.4,18,20.9,2.6,1009.1,21.6,prognoza,,,
Krakow_Centrum,2026-08-19,2026-08-16,3,3,13.6,20.3,26.7,0,1011.2,14.4,prognoza,,,
Krakow_Centrum,2026-08-20,2026-08-16,3,4,20.7,25.4,30.8,0,1010.1,9.9,prognoza,,,
Krakow_Centrum,2026-08-21,2026-08-16,3,5,20.8,24.2,28.6,5.4,1007.4,19.4,prognoza,,,
Krakow_Centrum,2026-08-22,2026-08-16,3,6,21.1,23.7,27.5,3,1014.2,10.5,prognoza,,,
Krakow_Centrum,2026-08-23,2026-08-16,3,7,19.4,23.1,27.8,1.8,1018.1,7.5,prognoza,,,
Krakow_Centrum,2026-08-24,2026-08-16,3,8,20.3,22.9,26,1.2,1014.5,14.2,prognoza,,,
Krakow_Centrum,2026-08-25,2026-08-16,3,9,19.7,23,26.7,0,1009.1,17,prognoza,,,
Krakow_Centrum,2026-08-26,2026-08-16,3,10,16.2,18.6,21.8,0,1013.2,16.4,prognoza,,,
Krakow_Centrum,2026-08-27,2026-08-16,3,11,14.7,20.6,27.2,3.3,1012.2,11.8,prognoza,,,
Krakow_Centrum,2026-08-28,2026-08-16,3,12,17.1,21.5,26.8,5.4,1009.4,10.5,prognoza,,,
Krakow_Centrum,2026-08-29,2026-08-16,3,13,17.2,20,22.7,8.7,1007.3,11.9,prognoza,,,
Krakow_Centrum,2026-08-16,2026-08-16,4,0,20.2,28.2,36,0,1013,22,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-17,2026-08-16,4,1,20,23.4,29.5,21.9,1009.8,19.1,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-18,2026-08-16,4,2,15.4,18,21.4,7.4,1009.5,21.2,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-19,2026-08-16,4,3,13.4,20.7,27.3,0,1012.1,13.5,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-20,2026-08-16,4,4,18.6,24.8,30.9,0,1012.3,9.2,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-21,2026-08-16,4,5,17.5,23.7,29.5,5.4,1011.9,14.9,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-22,2026-08-16,4,6,16.5,23.2,29.1,3,1016.9,9,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-23,2026-08-16,4,7,14.7,22.7,29.3,1.8,1019.3,7.6,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-24,2026-08-16,4,8,14,22.4,28.9,1.2,1018.9,9.5,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-25,2026-08-16,4,9,12.9,22.2,29.1,0,1019.3,9.3,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-26,2026-08-16,4,10,11.9,21.9,29.1,0,1021,8.4,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-27,2026-08-16,4,11,12,21.7,28.7,3.3,1021.3,8.7,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-28,2026-08-16,4,12,12,21.5,28.4,5.4,1021.6,9,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-29,2026-08-16,4,13,12,21.4,28,8.7,1021.8,9.2,prognoza_z_blendingiem,,,
Krakow_Centrum,2026-08-16,2026-08-16,5,0,20.2,28.2,36,0,1013,22,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-17,2026-08-16,5,1,20,23.8,29.5,21.9,1009.8,19.1,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-18,2026-08-16,5,2,15.4,19.5,21.4,7.4,1009.5,21.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-19,2026-08-16,5,3,13.4,22.9,27.3,0,1012.1,13.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-20,2026-08-16,5,4,18.6,27.4,30.9,0,1012.3,9.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-21,2026-08-16,5,5,17.5,26.5,29.5,5.4,1011.9,14.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-22,2026-08-16,5,6,16.5,23.2,29.1,3,1016.9,9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-23,2026-08-16,5,7,14.7,22.7,29.3,1.8,1019.3,7.6,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-24,2026-08-16,5,8,14,22.4,28.9,1.2,1018.9,9.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-25,2026-08-16,5,9,12.9,22.2,29.1,0,1019.3,9.3,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-26,2026-08-16,5,10,11.9,21.9,29.1,0,1021,8.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-27,2026-08-16,5,11,12,21.7,28.7,3.3,1021.3,8.7,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-28,2026-08-16,5,12,12,21.5,28.4,5.4,1021.6,9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-29,2026-08-16,5,13,12,21.4,28,8.7,1021.8,9.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-16,2026-08-16,6,0,20.2,28.4,36.3,0,1012.8,19.8,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-17,2026-08-16,6,1,19.4,23.2,26.1,8.2,1009.9,12.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-18,2026-08-16,6,2,15.4,19.2,20.7,5,1010,27,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-19,2026-08-16,6,3,13.4,22.9,27.3,0,1012.1,13.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-20,2026-08-16,6,4,18.6,27.4,30.9,0,1012.3,9.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-21,2026-08-16,6,5,17.5,26.5,29.5,5.4,1011.9,14.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-22,2026-08-16,6,6,16.5,23.2,29.1,3,1016.9,9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-23,2026-08-16,6,7,14.7,22.7,29.3,1.8,1019.3,7.6,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-24,2026-08-16,6,8,14,22.4,28.9,1.2,1018.9,9.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-25,2026-08-16,6,9,12.9,22.2,29.1,0,1019.3,9.3,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-26,2026-08-16,6,10,11.9,21.9,29.1,0,1021,8.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-27,2026-08-16,6,11,12,21.7,28.7,3.3,1021.3,8.7,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-28,2026-08-16,6,12,12,21.5,28.4,5.4,1021.6,9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-29,2026-08-16,6,13,12,21.4,28,8.7,1021.8,9.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-16,2026-08-16,7,0,19.6,27.8,35.7,0,1012.8,19.8,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-17,2026-08-16,7,1,18.8,22.6,25.5,8.2,1009.9,12.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-18,2026-08-16,7,2,14.8,18.6,20.1,5,1010,27,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-19,2026-08-16,7,3,13,21.9,26.1,0,1011.2,14.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-20,2026-08-16,7,4,20.1,27.4,30.2,0,1010.1,9.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-21,2026-08-16,7,5,20.2,26.4,28,5.4,1007.4,19.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-22,2026-08-16,7,6,20.5,23.1,26.9,3,1014.2,10.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-23,2026-08-16,7,7,18.8,22.5,27.2,1.8,1018.1,7.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-24,2026-08-16,7,8,19.7,22.3,25.4,1.2,1014.5,14.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-25,2026-08-16,7,9,19.1,22.4,26.1,0,1009.1,17,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-26,2026-08-16,7,10,15.6,18,21.2,0,1013.2,16.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-27,2026-08-16,7,11,14.1,20,26.6,3.3,1012.2,11.8,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-28,2026-08-16,7,12,16.5,20.9,26.2,5.4,1009.4,10.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-29,2026-08-16,7,13,16.6,19.4,22.1,8.7,1007.3,11.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-16,2026-08-16,8,0,20.2,28.3,36,0,1012.9,18.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-17,2026-08-16,8,1,20.4,23.7,26.7,12.8,1009.7,20.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-18,2026-08-16,8,2,15.5,19.3,20.6,1.3,1009.5,26.6,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-19,2026-08-16,8,3,12.8,22.9,28.1,1.5,1011.3,14.8,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-20,2026-08-16,8,4,16.2,24.9,28.5,6,1012.6,8.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-21,2026-08-16,8,5,17.1,26.2,29.9,5.7,1012.5,7,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-22,2026-08-16,8,6,16.2,23.1,29.1,0.6,1016.2,9.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-23,2026-08-16,8,7,14.7,22.7,29.3,1.8,1019.3,7.6,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-24,2026-08-16,8,8,14,22.4,28.9,1.2,1018.9,9.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-25,2026-08-16,8,9,12.9,22.2,29.1,0,1019.3,9.3,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-26,2026-08-16,8,10,11.9,21.9,29.1,0,1021,8.4,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-27,2026-08-16,8,11,12,21.7,28.7,3.3,1021.3,8.7,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-28,2026-08-16,8,12,12,21.5,28.4,5.4,1021.6,9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-29,2026-08-16,8,13,12,21.4,28,8.7,1021.8,9.2,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-17,2026-08-17,1,0,19.2,22.2,25.4,12.9,1009.7,17.6,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-18,2026-08-17,1,1,14.6,17.5,19.8,3.7,1009,20.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-19,2026-08-17,1,2,12.7,20.2,24.5,8.4,1009.6,19.5,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-20,2026-08-17,1,3,17.5,23.8,26.2,1.2,1010.4,11.9,prognoza_blending_bias,,,
Krakow_Centrum,2026-08-21,2026-08-17,1,4,18.4,26.4,29.8,0,1010.6,12.6,prognoza_blending_bias,,,
